Date ,Time,Customer 15 minute
10/17/2014,0445,1449.76
10/17/2014,0500,1401.84
10/17/2014,0515,1434.08
10/17/2014,0530,1495.04
10/17/2014,0545,1507.76
10/17/2014,0600,1506.24
10/17/2014,0615,1786.72
10/17/2014,0630,1912.24
10/17/2014,0645,1916.72
10/17/2014,0700,1916.96
10/17/2014,0715,1887.04
10/17/2014,0730,1875.92
10/17/2014,0745,1887.84
10/17/2014,0800,1902.64
10/17/2014,0815,1929.12
10/17/2014,0830,1902.16
10/17/2014,0845,1934.32
10/17/2014,0900,1924.96
10/17/2014,0915,1916.32
10/17/2014,0930,1922.56
10/17/2014,0945,1900.48
10/17/2014,1000,1893.36
10/17/2014,1015,1895.52
10/17/2014,1030,1712.96
10/17/2014,1045,1890.88
10/17/2014,1100,1788.64
10/17/2014,1115,1509.92
10/17/2014,1130,1565.20
10/17/2014,1145,1603.36
10/17/2014,1200,1664.72
10/17/2014,1215,1688.88
10/17/2014,1230,1983.20
10/17/2014,1245,1750.16
10/17/2014,1300,2203.92
10/17/2014,1315,2314.48
10/17/2014,1330,2411.36
10/17/2014,1345,2488.64
10/17/2014,1400,2634.00
10/17/2014,1415,2506.00
10/17/2014,1430,2437.60
10/17/2014,1445,2291.84
10/17/2014,1500,2312.00
10/17/2014,1515,2360.08
10/17/2014,1530,2286.16
10/17/2014,1545,2290.96
10/17/2014,1600,2300.56
10/17/2014,1615,2313.60
10/17/2014,1630,2285.76
10/17/2014,1645,2282.88
10/17/2014,1700,2184.48
10/17/2014,1715,1986.88
10/17/2014,1730,2053.36
10/17/2014,1745,2044.24
10/17/2014,1800,2014.24
10/17/2014,1815,2005.04
10/17/2014,1830,2029.04
10/17/2014,1845,2072.08
10/17/2014,1900,1976.08
10/17/2014,1915,1929.76
10/17/2014,1930,1802.96
10/17/2014,1945,1783.44
10/17/2014,2000,1716.32
10/17/2014,2015,1635.44
10/17/2014,2030,1617.44
10/17/2014,2045,1591.36
10/17/2014,2100,1604.96
10/17/2014,2115,1587.04
10/17/2014,2130,1598.72
10/17/2014,2145,1560.00
10/17/2014,2200,1540.32
10/17/2014,2215,1449.60
10/17/2014,2230,1401.68
10/17/2014,2245,1350.16
10/17/2014,2300,1296.16
10/17/2014,2315,1183.68
10/17/2014,2330,1159.36
10/17/2014,2345,1208.24
10/17/2014,2400,1223.36
10/18/2014,0015,1249.36
10/18/2014,0030,1183.60
10/18/2014,0045,1165.04
10/18/2014,0100,1146.40
10/18/2014,0115,1110.88
10/18/2014,0130,1104.72
10/18/2014,0145,1102.08
10/18/2014,0200,1101.76
10/18/2014,0215,1105.36
10/18/2014,0230,1134.80
10/18/2014,0245,1105.28
10/18/2014,0300,1120.64
10/18/2014,0315,1119.68
10/18/2014,0330,1116.00
10/18/2014,0345,1100.16
10/18/2014,0400,1126.80
10/18/2014,0415,1158.16
10/18/2014,0430,1100.00
10/18/2014,0445,1280.00
10/18/2014,0500,1361.52
10/18/2014,0515,1458.32
10/18/2014,0530,1527.12
10/18/2014,0545,1518.96
10/18/2014,0600,1480.72
10/18/2014,0615,1713.20
10/18/2014,0630,1838.88
10/18/2014,0645,1883.20
10/18/2014,0700,1857.44
10/18/2014,0715,1839.12
10/18/2014,0730,1867.44
10/18/2014,0745,1843.84
10/18/2014,0800,1825.20
10/18/2014,0815,1895.12
10/18/2014,0830,1882.24
10/18/2014,0845,1851.60
10/18/2014,0900,1753.76
10/18/2014,0915,1598.56
10/18/2014,0930,1604.40
10/18/2014,0945,1502.24
10/18/2014,1000,1474.72
10/18/2014,1015,1441.92
10/18/2014,1030,1391.20
10/18/2014,1045,1430.24
10/18/2014,1100,1445.20
10/18/2014,1115,1459.20
10/18/2014,1130,1571.04
10/18/2014,1145,1219.84
10/18/2014,1200,1129.44
10/18/2014,1215,1380.08
10/18/2014,1230,1414.64
10/18/2014,1245,1460.72
10/18/2014,1300,1287.52
10/18/2014,1315,1303.76
10/18/2014,1330,1320.00
10/18/2014,1345,1349.60
10/18/2014,1400,1366.88
10/18/2014,1415,1461.28
10/18/2014,1430,1529.92
10/18/2014,1445,1923.44
10/18/2014,1500,1790.48
10/18/2014,1515,1810.80
10/18/2014,1530,2112.72
10/18/2014,1545,2136.80
10/18/2014,1600,1890.24
10/18/2014,1615,1979.84
10/18/2014,1630,2104.56
10/18/2014,1645,2092.00
10/18/2014,1700,1996.64
10/18/2014,1715,1970.64
10/18/2014,1730,1926.24
10/18/2014,1745,1936.80
10/18/2014,1800,2053.28
10/18/2014,1815,2124.64
10/18/2014,1830,2059.12
10/18/2014,1845,2066.88
10/18/2014,1900,1917.20
10/18/2014,1915,1740.16
10/18/2014,1930,1691.20
10/18/2014,1945,1616.80
10/18/2014,2000,1538.80
10/18/2014,2015,1555.20
10/18/2014,2030,1532.72
10/18/2014,2045,1447.60
10/18/2014,2100,1443.60
10/18/2014,2115,1453.28
10/18/2014,2130,1321.76
10/18/2014,2145,1308.80
10/18/2014,2200,1303.28
10/18/2014,2215,1084.08
10/18/2014,2230,1013.20
10/18/2014,2245,957.20
10/18/2014,2300,961.84
10/18/2014,2315,953.84
10/18/2014,2330,957.84
10/18/2014,2345,961.12
10/18/2014,2400,1008.56
10/19/2014,0015,1156.00
10/19/2014,0030,1146.56
10/19/2014,0045,1145.92
10/19/2014,0100,1170.96
10/19/2014,0115,1256.80
10/19/2014,0130,1296.32
10/19/2014,0145,1319.12
10/19/2014,0200,1320.56
10/19/2014,0215,1316.00
10/19/2014,0230,1319.36
10/19/2014,0245,1345.44
10/19/2014,0300,1307.84
10/19/2014,0315,1227.04
10/19/2014,0330,1216.56
10/19/2014,0345,1244.64
10/19/2014,0400,1228.64
10/19/2014,0415,1269.92
10/19/2014,0430,1224.40
10/19/2014,0445,1478.24
10/19/2014,0500,1482.96
10/19/2014,0515,1572.96
10/19/2014,0530,1652.72
10/19/2014,0545,1674.40
10/19/2014,0600,1589.20
10/19/2014,0615,1791.44
10/19/2014,0630,1851.20
10/19/2014,0645,1889.44
10/19/2014,0700,1974.24
10/19/2014,0715,1975.44
10/19/2014,0730,1902.72
10/19/2014,0745,1927.84
10/19/2014,0800,1906.96
10/19/2014,0815,1946.72
10/19/2014,0830,1973.84
10/19/2014,0845,2000.56
10/19/2014,0900,2050.56
10/19/2014,0915,2099.60
10/19/2014,0930,1993.60
10/19/2014,0945,1891.52
10/19/2014,1000,1592.24
10/19/2014,1015,1744.48
10/19/2014,1030,1960.80
10/19/2014,1045,1537.44
10/19/2014,1100,1517.52
10/19/2014,1115,1377.92
10/19/2014,1130,1282.64
10/19/2014,1145,1302.32
10/19/2014,1200,1332.88
10/19/2014,1215,1328.08
10/19/2014,1230,1331.76
10/19/2014,1245,1298.48
10/19/2014,1300,1480.08
10/19/2014,1315,1898.32
10/19/2014,1330,1333.92
10/19/2014,1345,1642.64
10/19/2014,1400,1853.52
10/19/2014,1415,1935.60
10/19/2014,1430,1944.96
10/19/2014,1445,1846.00
10/19/2014,1500,1195.36
10/19/2014,1515,1567.20
10/19/2014,1530,1637.92
10/19/2014,1545,1606.80
10/19/2014,1600,1649.44
10/19/2014,1615,1708.40
10/19/2014,1630,1774.16
10/19/2014,1645,1831.60
10/19/2014,1700,1813.76
10/19/2014,1715,1782.32
10/19/2014,1730,1726.72
10/19/2014,1745,1776.80
10/19/2014,1800,1800.64
10/19/2014,1815,1878.24
10/19/2014,1830,1935.04
10/19/2014,1845,1928.00
10/19/2014,1900,1929.44
10/19/2014,1915,1742.08
10/19/2014,1930,1678.08
10/19/2014,1945,1659.84
10/19/2014,2000,1613.04
10/19/2014,2015,1582.64
10/19/2014,2030,1506.08
10/19/2014,2045,1398.80
10/19/2014,2100,1379.20
10/19/2014,2115,1344.16
10/19/2014,2130,1341.92
10/19/2014,2145,1291.68
10/19/2014,2200,1321.28
10/19/2014,2215,1056.80
10/19/2014,2230,965.92
10/19/2014,2245,978.72
10/19/2014,2300,966.80
10/19/2014,2315,955.68
10/19/2014,2330,977.68
10/19/2014,2345,996.24
10/19/2014,2400,1059.36
10/20/2014,0015,1091.52
10/20/2014,0030,1103.76
10/20/2014,0045,1029.84
10/20/2014,0100,966.88
10/20/2014,0115,974.16
10/20/2014,0130,947.60
10/20/2014,0145,936.16
10/20/2014,0200,981.76
10/20/2014,0215,946.48
10/20/2014,0230,893.36
10/20/2014,0245,918.56
10/20/2014,0300,889.68
10/20/2014,0315,913.68
10/20/2014,0330,906.08
10/20/2014,0345,904.56
10/20/2014,0400,989.04
10/20/2014,0415,1032.88
10/20/2014,0430,1065.44
10/20/2014,0445,1284.08
10/20/2014,0500,1307.84
10/20/2014,0515,1286.00
10/20/2014,0530,1243.12
10/20/2014,0545,1284.00
10/20/2014,0600,1265.84
10/20/2014,0615,1322.00
10/20/2014,0630,1375.44
10/20/2014,0645,1351.12
10/20/2014,0700,1386.88
10/20/2014,0715,1376.56
10/20/2014,0730,1394.64
10/20/2014,0745,1412.24
10/20/2014,0800,1429.20
10/20/2014,0815,1412.56
10/20/2014,0830,1410.64
10/20/2014,0845,1410.00
10/20/2014,0900,1279.36
10/20/2014,0915,1255.76
10/20/2014,0930,1292.16
10/20/2014,0945,1182.32
10/20/2014,1000,1120.72
10/20/2014,1015,1085.84
10/20/2014,1030,1014.96
10/20/2014,1045,1028.72
10/20/2014,1100,1056.56
10/20/2014,1115,1011.28
10/20/2014,1130,997.52
10/20/2014,1145,1020.24
10/20/2014,1200,1045.12
10/20/2014,1215,1018.96
10/20/2014,1230,1025.36
10/20/2014,1245,995.44
10/20/2014,1300,1006.88
10/20/2014,1315,1071.44
10/20/2014,1330,998.32
10/20/2014,1345,1010.00
10/20/2014,1400,1076.96
10/20/2014,1415,1055.44
10/20/2014,1430,1081.28
10/20/2014,1445,1082.16
10/20/2014,1500,1023.76
10/20/2014,1515,1227.20
10/20/2014,1530,1173.76
10/20/2014,1545,980.48
10/20/2014,1600,1012.24
10/20/2014,1615,1035.84
10/20/2014,1630,1153.52
10/20/2014,1645,1268.00
10/20/2014,1700,1293.76
10/20/2014,1715,1168.96
10/20/2014,1730,1247.92
10/20/2014,1745,1264.72
10/20/2014,1800,1298.64
10/20/2014,1815,1338.00
10/20/2014,1830,1389.68
10/20/2014,1845,1306.56
10/20/2014,1900,1220.56
10/20/2014,1915,1275.76
10/20/2014,1930,1255.20
10/20/2014,1945,1250.48
10/20/2014,2000,1207.52
10/20/2014,2015,1193.36
10/20/2014,2030,1199.84
10/20/2014,2045,1164.24
10/20/2014,2100,1173.28
10/20/2014,2115,1193.84
10/20/2014,2130,1160.64
10/20/2014,2145,1146.48
10/20/2014,2200,1116.08
10/20/2014,2215,915.92
10/20/2014,2230,874.80
10/20/2014,2245,867.36
10/20/2014,2300,875.68
10/20/2014,2315,925.28
10/20/2014,2330,942.88
10/20/2014,2345,1006.08
10/20/2014,2400,1038.96
10/21/2014,0015,1050.56
10/21/2014,0030,1000.32
10/21/2014,0045,953.92
10/21/2014,0100,996.80
10/21/2014,0115,986.40
10/21/2014,0130,950.32
10/21/2014,0145,982.16
10/21/2014,0200,999.84
10/21/2014,0215,981.28
10/21/2014,0230,948.40
10/21/2014,0245,983.52
10/21/2014,0300,995.44
10/21/2014,0315,1015.76
10/21/2014,0330,1043.28
10/21/2014,0345,1007.60
10/21/2014,0400,1084.80
10/21/2014,0415,1114.24
10/21/2014,0430,1110.64
10/21/2014,0445,1224.64
10/21/2014,0500,1193.52
10/21/2014,0515,1136.00
10/21/2014,0530,1099.20
10/21/2014,0545,1149.36
10/21/2014,0600,1107.36
10/21/2014,0615,1112.00
10/21/2014,0630,1133.28
10/21/2014,0645,1140.00
10/21/2014,0700,1134.88
10/21/2014,0715,1143.92
10/21/2014,0730,1139.36
10/21/2014,0745,1151.68
10/21/2014,0800,1145.04
10/21/2014,0815,1129.12
10/21/2014,0830,1143.28
10/21/2014,0845,1103.68
10/21/2014,0900,1058.64
10/21/2014,0915,1027.84
10/21/2014,0930,936.96
10/21/2014,0945,993.84
10/21/2014,1000,972.08
10/21/2014,1015,950.80
10/21/2014,1030,834.00
10/21/2014,1045,933.92
10/21/2014,1100,863.60
10/21/2014,1115,913.84
10/21/2014,1130,714.00
10/21/2014,1145,850.32
10/21/2014,1200,822.64
10/21/2014,1215,779.04
10/21/2014,1230,651.68
10/21/2014,1245,658.88
10/21/2014,1300,522.72
10/21/2014,1315,521.84
10/21/2014,1330,505.92
10/21/2014,1345,515.76
10/21/2014,1400,544.32
10/21/2014,1415,520.48
10/21/2014,1430,530.40
10/21/2014,1445,603.68
10/21/2014,1500,619.92
10/21/2014,1515,794.88
10/21/2014,1530,888.08
10/21/2014,1545,795.04
10/21/2014,1600,555.92
10/21/2014,1615,583.44
10/21/2014,1630,603.84
10/21/2014,1645,635.68
10/21/2014,1700,673.04
10/21/2014,1715,808.56
10/21/2014,1730,857.20
10/21/2014,1745,1013.28
10/21/2014,1800,1144.48
10/21/2014,1815,1240.40
10/21/2014,1830,1311.12
10/21/2014,1845,1276.40
10/21/2014,1900,1187.60
10/21/2014,1915,1140.40
10/21/2014,1930,1137.68
10/21/2014,1945,1103.20
10/21/2014,2000,1094.72
10/21/2014,2015,1063.84
10/21/2014,2030,1064.24
10/21/2014,2045,1039.60
10/21/2014,2100,1078.32
10/21/2014,2115,1042.72
10/21/2014,2130,1034.24
10/21/2014,2145,974.88
10/21/2014,2200,998.32
10/21/2014,2215,877.04
10/21/2014,2230,864.64
10/21/2014,2245,874.56
10/21/2014,2300,855.84
10/21/2014,2315,877.44
10/21/2014,2330,878.08
10/21/2014,2345,914.32
10/21/2014,2400,993.68
10/22/2014,0015,990.48
10/22/2014,0030,1047.04
10/22/2014,0045,1166.16
10/22/2014,0100,1209.36
10/22/2014,0115,1203.52
10/22/2014,0130,1181.12
10/22/2014,0145,1146.72
10/22/2014,0200,1172.88
10/22/2014,0215,1143.44
10/22/2014,0230,1173.60
10/22/2014,0245,1161.92
10/22/2014,0300,1146.88
10/22/2014,0315,1123.76
10/22/2014,0330,1112.96
10/22/2014,0345,1158.08
10/22/2014,0400,1134.32
10/22/2014,0415,1151.12
10/22/2014,0430,1134.96
10/22/2014,0445,1347.60
10/22/2014,0500,1333.04
10/22/2014,0515,1328.96
10/22/2014,0530,1287.52
10/22/2014,0545,1294.80
10/22/2014,0600,1278.64
10/22/2014,0615,1393.12
10/22/2014,0630,1485.04
10/22/2014,0645,1512.88
10/22/2014,0700,1509.84
10/22/2014,0715,1510.16
10/22/2014,0730,1507.68
10/22/2014,0745,1524.24
10/22/2014,0800,1444.64
10/22/2014,0815,1437.04
10/22/2014,0830,1420.16
10/22/2014,0845,1394.64
10/22/2014,0900,1427.20
10/22/2014,0915,1426.88
10/22/2014,0930,1177.28
10/22/2014,0945,969.52
10/22/2014,1000,870.64
10/22/2014,1015,819.20
10/22/2014,1030,802.72
10/22/2014,1045,743.04
10/22/2014,1100,728.72
10/22/2014,1115,703.20
10/22/2014,1130,725.44
10/22/2014,1145,770.64
10/22/2014,1200,752.96
10/22/2014,1215,726.64
10/22/2014,1230,739.36
10/22/2014,1245,706.24
10/22/2014,1300,709.36
10/22/2014,1315,769.68
10/22/2014,1330,934.24
10/22/2014,1345,883.04
10/22/2014,1400,824.32
10/22/2014,1415,762.16
10/22/2014,1430,818.48
10/22/2014,1445,948.08
10/22/2014,1500,780.96
10/22/2014,1515,777.12
10/22/2014,1530,901.92
10/22/2014,1545,779.92
10/22/2014,1600,806.88
10/22/2014,1615,820.96
10/22/2014,1630,900.64
10/22/2014,1645,915.12
10/22/2014,1700,1028.80
10/22/2014,1715,1107.76
10/22/2014,1730,1240.00
10/22/2014,1745,1375.20
10/22/2014,1800,1446.64
10/22/2014,1815,1455.60
10/22/2014,1830,1448.88
10/22/2014,1845,1438.48
10/22/2014,1900,1408.40
10/22/2014,1915,1338.72
10/22/2014,1930,1229.60
10/22/2014,1945,1106.40
10/22/2014,2000,1215.44
10/22/2014,2015,1267.28
10/22/2014,2030,1213.12
10/22/2014,2045,1160.96
10/22/2014,2100,1117.36
10/22/2014,2115,1109.60
10/22/2014,2130,1130.48
10/22/2014,2145,1132.80
10/22/2014,2200,1134.08
10/22/2014,2215,987.52
10/22/2014,2230,938.88
10/22/2014,2245,836.88
10/22/2014,2300,863.28
10/22/2014,2315,841.92
10/22/2014,2330,854.32
10/22/2014,2345,883.04
10/22/2014,2400,928.80
10/23/2014,0015,1067.60
10/23/2014,0030,1016.16
10/23/2014,0045,1009.36
10/23/2014,0100,1004.88
10/23/2014,0115,989.28
10/23/2014,0130,950.08
10/23/2014,0145,1039.12
10/23/2014,0200,1056.80
10/23/2014,0215,1075.12
10/23/2014,0230,1053.76
10/23/2014,0245,1052.00
10/23/2014,0300,1045.20
10/23/2014,0315,1089.44
10/23/2014,0330,1090.64
10/23/2014,0345,1053.60
10/23/2014,0400,1064.40
10/23/2014,0415,1091.04
10/23/2014,0430,1081.04
10/23/2014,0445,1270.88
10/23/2014,0500,1287.92
10/23/2014,0515,1288.32
10/23/2014,0530,1214.00
10/23/2014,0545,1212.40
10/23/2014,0600,1216.16
10/23/2014,0615,1259.28
10/23/2014,0630,1305.76
10/23/2014,0645,1301.68
10/23/2014,0700,1291.76
10/23/2014,0715,1308.48
10/23/2014,0730,1334.40
10/23/2014,0745,1319.68
10/23/2014,0800,1311.84
10/23/2014,0815,1360.00
10/23/2014,0830,1332.40
10/23/2014,0845,1364.00
10/23/2014,0900,1269.52
10/23/2014,0915,1110.80
10/23/2014,0930,1043.36
10/23/2014,0945,915.76
10/23/2014,1000,741.04
10/23/2014,1015,605.52
10/23/2014,1030,564.00
10/23/2014,1045,595.60
10/23/2014,1100,625.20
10/23/2014,1115,721.20
10/23/2014,1130,677.92
10/23/2014,1145,682.72
10/23/2014,1200,656.16
10/23/2014,1215,636.96
10/23/2014,1230,624.64
10/23/2014,1245,585.28
10/23/2014,1300,580.16
10/23/2014,1315,589.28
10/23/2014,1330,568.64
10/23/2014,1345,582.16
10/23/2014,1400,581.92
10/23/2014,1415,614.32
10/23/2014,1430,610.64
10/23/2014,1445,627.12
10/23/2014,1500,629.76
10/23/2014,1515,647.92
10/23/2014,1530,660.32
10/23/2014,1545,712.56
10/23/2014,1600,704.72
10/23/2014,1615,779.92
10/23/2014,1630,869.28
10/23/2014,1645,977.84
10/23/2014,1700,1066.48
10/23/2014,1715,1141.68
10/23/2014,1730,1177.52
10/23/2014,1745,1348.32
10/23/2014,1800,1388.16
10/23/2014,1815,1405.44
10/23/2014,1830,1446.00
10/23/2014,1845,1450.16
10/23/2014,1900,1422.48
10/23/2014,1915,1418.80
10/23/2014,1930,1397.44
10/23/2014,1945,1400.80
10/23/2014,2000,1392.80
10/23/2014,2015,1364.40
10/23/2014,2030,1318.72
10/23/2014,2045,1289.76
10/23/2014,2100,1278.40
10/23/2014,2115,1291.68
10/23/2014,2130,1280.64
10/23/2014,2145,1282.64
10/23/2014,2200,1237.36
10/23/2014,2215,1124.64
10/23/2014,2230,1033.20
10/23/2014,2245,999.12
10/23/2014,2300,1032.00
10/23/2014,2315,940.08
10/23/2014,2330,922.48
10/23/2014,2345,979.60
10/23/2014,2400,1064.88
10/24/2014,0015,1167.92
10/24/2014,0030,1096.00
10/24/2014,0045,1071.12
10/24/2014,0100,1087.44
10/24/2014,0115,1066.48
10/24/2014,0130,1076.08
10/24/2014,0145,1083.92
10/24/2014,0200,1069.68
10/24/2014,0215,1115.20
10/24/2014,0230,1130.08
10/24/2014,0245,1121.28
10/24/2014,0300,1132.80
10/24/2014,0315,1123.04
10/24/2014,0330,1195.84
10/24/2014,0345,1166.40
10/24/2014,0400,1196.08
10/24/2014,0415,1213.60
10/24/2014,0430,1230.48
10/24/2014,0445,1381.44
10/24/2014,0500,1356.40
10/24/2014,0515,1292.88
10/24/2014,0530,1294.08
10/24/2014,0545,1270.64
10/24/2014,0600,1284.32
10/24/2014,0615,1394.00
10/24/2014,0630,1436.72
10/24/2014,0645,1403.28
10/24/2014,0700,1444.72
10/24/2014,0715,1416.88
10/24/2014,0730,1485.76
10/24/2014,0745,1456.08
10/24/2014,0800,1461.04
10/24/2014,0815,1436.56
10/24/2014,0830,1414.64
10/24/2014,0845,1396.96
10/24/2014,0900,1404.08
10/24/2014,0915,1330.64
10/24/2014,0930,1192.64
10/24/2014,0945,1233.92
10/24/2014,1000,1169.92
10/24/2014,1015,944.32
10/24/2014,1030,824.80
10/24/2014,1045,826.00
10/24/2014,1100,771.68
10/24/2014,1115,728.24
10/24/2014,1130,785.76
10/24/2014,1145,758.64
10/24/2014,1200,745.28
10/24/2014,1215,732.56
10/24/2014,1230,726.24
10/24/2014,1245,721.84
10/24/2014,1300,719.68
10/24/2014,1315,746.16
10/24/2014,1330,721.76
10/24/2014,1345,739.76
10/24/2014,1400,763.20
10/24/2014,1415,825.28
10/24/2014,1430,805.28
10/24/2014,1445,801.12
10/24/2014,1500,827.52
10/24/2014,1515,907.68
10/24/2014,1530,965.52
10/24/2014,1545,986.16
10/24/2014,1600,1047.76
10/24/2014,1615,1124.56
10/24/2014,1630,1165.76
10/24/2014,1645,1271.76
10/24/2014,1700,1590.16
10/24/2014,1715,1519.76
10/24/2014,1730,1480.32
10/24/2014,1745,1638.16
10/24/2014,1800,1681.28
10/24/2014,1815,1721.20
10/24/2014,1830,1745.20
10/24/2014,1845,1748.72
10/24/2014,1900,1754.08
10/24/2014,1915,1758.32
10/24/2014,1930,1779.36
10/24/2014,1945,1700.00
10/24/2014,2000,1674.32
10/24/2014,2015,1689.36
10/24/2014,2030,1632.72
10/24/2014,2045,1631.20
10/24/2014,2100,1643.44
10/24/2014,2115,1646.16
10/24/2014,2130,1655.20
10/24/2014,2145,1645.36
10/24/2014,2200,1536.56
10/24/2014,2215,1477.04
10/24/2014,2230,1444.88
10/24/2014,2245,1281.12
10/24/2014,2300,1201.12
10/24/2014,2315,1195.12
10/24/2014,2330,1176.80
10/24/2014,2345,1178.24
10/24/2014,2400,1209.28
10/25/2014,0015,1221.52
10/25/2014,0030,1219.04
10/25/2014,0045,1373.68
10/25/2014,0100,1391.52
10/25/2014,0115,1426.72
10/25/2014,0130,1415.12
10/25/2014,0145,1391.92
10/25/2014,0200,1409.28
10/25/2014,0215,1396.56
10/25/2014,0230,1410.40
10/25/2014,0245,1361.84
10/25/2014,0300,1333.76
10/25/2014,0315,1322.08
10/25/2014,0330,1326.80
10/25/2014,0345,1306.56
10/25/2014,0400,1313.20
10/25/2014,0415,1301.68
10/25/2014,0430,1236.48
10/25/2014,0445,1228.80
10/25/2014,0500,1285.92
10/25/2014,0515,1314.72
10/25/2014,0530,1300.88
10/25/2014,0545,1302.48
10/25/2014,0600,1298.40
10/25/2014,0615,1366.48
10/25/2014,0630,1416.80
10/25/2014,0645,1403.20
10/25/2014,0700,1404.08
10/25/2014,0715,1356.08
10/25/2014,0730,1539.76
10/25/2014,0745,1486.08
10/25/2014,0800,1435.44
10/25/2014,0815,1388.40
10/25/2014,0830,1343.84
10/25/2014,0845,1310.96
10/25/2014,0900,1250.00
10/25/2014,0915,1200.96
10/25/2014,0930,1178.32
10/25/2014,0945,1079.92
10/25/2014,1000,1099.84
10/25/2014,1015,1022.08
10/25/2014,1030,995.28
10/25/2014,1045,950.80
10/25/2014,1100,989.92
10/25/2014,1115,1084.40
10/25/2014,1130,1072.96
10/25/2014,1145,1003.60
10/25/2014,1200,1040.88
10/25/2014,1215,982.88
10/25/2014,1230,950.88
10/25/2014,1245,1051.60
10/25/2014,1300,1101.60
10/25/2014,1315,1188.56
10/25/2014,1330,1334.56
10/25/2014,1345,1323.04
10/25/2014,1400,1251.04
10/25/2014,1415,1191.36
10/25/2014,1430,1115.68
10/25/2014,1445,1020.48
10/25/2014,1500,1156.16
10/25/2014,1515,1279.52
10/25/2014,1530,1256.80
10/25/2014,1545,1241.28
10/25/2014,1600,1259.20
10/25/2014,1615,1286.80
10/25/2014,1630,1240.56
10/25/2014,1645,1264.24
10/25/2014,1700,1273.44
10/25/2014,1715,1290.00
10/25/2014,1730,1364.80
10/25/2014,1745,1365.52
10/25/2014,1800,1394.96
10/25/2014,1815,1423.60
10/25/2014,1830,1400.72
10/25/2014,1845,1357.52
10/25/2014,1900,1350.24
10/25/2014,1915,1360.72
10/25/2014,1930,1330.72
10/25/2014,1945,1332.40
10/25/2014,2000,1324.72
10/25/2014,2015,1305.12
10/25/2014,2030,1322.08
10/25/2014,2045,1305.20
10/25/2014,2100,1292.16
10/25/2014,2115,1295.20
10/25/2014,2130,1287.36
10/25/2014,2145,1132.32
10/25/2014,2200,1059.52
10/25/2014,2215,1018.96
10/25/2014,2230,1035.44
10/25/2014,2245,932.56
10/25/2014,2300,861.12
10/25/2014,2315,891.68
10/25/2014,2330,858.96
10/25/2014,2345,858.16
10/25/2014,2400,900.00
10/26/2014,0015,882.40
10/26/2014,0030,901.28
10/26/2014,0045,939.20
10/26/2014,0100,977.44
10/26/2014,0115,979.68
10/26/2014,0130,970.56
10/26/2014,0145,948.64
10/26/2014,0200,910.16
10/26/2014,0115,935.04
10/26/2014,0130,982.08
10/26/2014,0145,968.48
10/26/2014,0200,945.36
10/26/2014,0215,936.48
10/26/2014,0230,940.96
10/26/2014,0245,1008.16
10/26/2014,0300,983.44
10/26/2014,0315,958.40
10/26/2014,0330,1014.24
10/26/2014,0345,1206.96
10/26/2014,0400,1416.24
10/26/2014,0415,1427.76
10/26/2014,0430,1374.96
10/26/2014,0445,1402.88
10/26/2014,0500,1404.08
10/26/2014,0515,1610.48
10/26/2014,0530,1649.84
10/26/2014,0545,1675.28
10/26/2014,0600,1702.72
10/26/2014,0615,1712.88
10/26/2014,0630,1709.04
10/26/2014,0645,1704.08
10/26/2014,0700,1781.84
10/26/2014,0715,1759.76
10/26/2014,0730,1704.48
10/26/2014,0745,1705.36
10/26/2014,0800,1680.80
10/26/2014,0815,1514.48
10/26/2014,0830,1425.68
10/26/2014,0845,1320.08
10/26/2014,0900,1245.52
10/26/2014,0915,1191.20
10/26/2014,0930,1168.88
10/26/2014,0945,1166.40
10/26/2014,1000,1162.24
10/26/2014,1015,1142.00
10/26/2014,1030,1056.72
10/26/2014,1045,1075.12
10/26/2014,1100,1063.52
10/26/2014,1115,1041.68
10/26/2014,1130,1072.16
10/26/2014,1145,1005.60
10/26/2014,1200,1004.88
10/26/2014,1215,1005.20
10/26/2014,1230,1021.68
10/26/2014,1245,1009.68
10/26/2014,1300,1034.00
10/26/2014,1315,1043.84
10/26/2014,1330,1046.08
10/26/2014,1345,1082.88
10/26/2014,1400,1077.92
10/26/2014,1415,1157.68
10/26/2014,1430,1215.20
10/26/2014,1445,1322.24
10/26/2014,1500,1672.80
10/26/2014,1515,1599.36
10/26/2014,1530,1503.92
10/26/2014,1545,1357.28
10/26/2014,1600,1527.44
10/26/2014,1615,1623.36
10/26/2014,1630,1731.04
10/26/2014,1645,1707.04
10/26/2014,1700,1763.84
10/26/2014,1715,1785.20
10/26/2014,1730,1716.48
10/26/2014,1745,1732.32
10/26/2014,1800,1736.80
10/26/2014,1815,1720.16
10/26/2014,1830,1712.88
10/26/2014,1845,1744.80
10/26/2014,1900,1719.04
10/26/2014,1915,1622.32
10/26/2014,1930,1561.60
10/26/2014,1945,1548.96
10/26/2014,2000,1544.00
10/26/2014,2015,1282.80
10/26/2014,2030,1226.24
10/26/2014,2045,1211.60
10/26/2014,2100,1204.80
10/26/2014,2115,1162.48
10/26/2014,2130,1075.52
10/26/2014,2145,1080.32
10/26/2014,2200,1093.36
10/26/2014,2215,933.36
10/26/2014,2230,915.44
10/26/2014,2245,939.52
10/26/2014,2300,958.64
10/26/2014,2315,1046.80
10/26/2014,2330,1062.96
10/26/2014,2345,1014.72
10/26/2014,2400,1008.24
